Transaction_id,Sender,Receiver,Amount,Currency,Country,Transaction Type,Description,Date,Transaction Flow,Is_Suspicious,Suspicion Category
1eb31633-7be2-41cb-9f95-df46d9983524,LLOYD AND KOENIG S.A.,Crown International LLC,5196.5,USD,United Kingdom,WIRE,"Portfolio audit service - PAUD-2025-9462, Inv: AUDIT-2025029462",2023-01-31,Internal,False,Normal
dd28c50f-0e7d-4b4d-866e-d4a94d6dc90f,Alpha Ventures B.V.,Omega Trading Ltd,7161.67,EUR,United States,WIRE,"Bar & beverage supply - BAR-2025-9662, BillRef DRINK-2025069662",2023-11-05,Internal,False,Normal
c7d87664-c0e8-4086-8efc-401d433f659e,World Services AG,New Asia Solutions,6310.88,EUR,United Kingdom,WIRE,"Truck rental - TR-2025-8715, Inv: RENT-2025068715",2023-12-15,Internal,False,Normal
0d247c33-c769-43ca-9d12-3e7d483a9f25,LLOYD AND KOENIG S.A.,New International Partners,3083.5,GBP,United States,WIRE,"Financial syndication fee - FSY-2025-4101, Inv: SYNDIC-2025024101",2023-02-22,Internal,False,Normal
90fca815-f721-4d97-b26c-caeab9f7f489,Global Trade Corp,Crown Services S.A.,2116.06,USD,United States,WIRE,"Anti-virus services - Security ID: AV-2025-6338, Invoice: CYBSEC-2025106338",2023-04-11,Internal,False,Normal
39b20b1d-4b8c-47c1-ba95-ecc9b9e52e85,Apex Finance Pte Ltd,Southern Trading GmbH,2074.5,USD,United States,WIRE,"Wind inspection - WTI-2025-3039, Inv: INS-2025033039",2023-01-14,Internal,False,Normal
40e5f70c-49d1-4280-8905-d374427f3723,Prime Solutions Limited,Premier Western Ventures,2068.12,USD,Germany,WIRE,"Fund administration fee - FADM-2025-7004, Inv: FADMIN-2025127004",2023-05-08,Internal,False,Normal
73f7ee29-77be-4d6a-ba36-51c5f94e1448,Summit Global AG,Premier Eastern Trading,5273.58,JPY,Germany,WIRE,"Private equity management - PEQM-2025-2722, Inv: PEEQ-2025112722",2023-03-05,Internal,False,Normal
5404f4a7-fef8-43ab-ab8e-cf7b51fb8634,European Trading LLC,First Pacific Solutions,4981.58,GBP,United Kingdom,WIRE,"Fleet maintenance contract - Fleet: FLT-2025-8701, Doc MNT-2025088701",2023-08-22,Internal,True,Turnover Threshold Exceeded
037c3d43-feae-4635-9546-49cc14220eba,ERILYN INC.,Beta Logistics Inc,1155.64,EUR,United States,WIRE,"Scaffolding rental - SCAF-2025-4753, Inv: RENT-2025124753",2023-05-17,Internal,False,Normal
f8b00f1b-7bd6-4029-ab97-6f76c9cefa2b,LLOYD AND KOENIG S.A.,Royal Logistics B.V.,8545.75,CHF,United Kingdom,WIRE,"Equity trading fee - Trade: EQT-2025-1697, Inv: TRD-2025121697",2023-03-24,Internal,False,Normal
8b80254a-2dac-46b9-922b-2ffcc817f1c8,World Services AG,Premier Atlantic Holdings,8865.02,GBP,United States,WIRE,"Freight scheduling - FSCH-2025-6982, Inv: SCH-2025036982",2023-03-25,Internal,False,Normal
3cf1bb9d-26ac-40c5-a530-4fe29631b069,Global Maritime Limited,Apex International Ltd,8740.57,USD,Germany,WIRE,"Real estate invest => RINV-2025017320, REA-2025-7320",2023-01-03,Internal,False,Normal
857e960b-8c9c-4369-a7bd-7540071ffadb,Omega Ventures Pte Ltd,Omega International Ltd,7546.68,USD,Germany,WIRE,"Intercity bus fee - IBF-2025-8754, Inv: IC-2025088754",2023-08-28,Internal,False,Normal
ae3598ce-9b07-4e63-803f-449ddb3b280a,Alpha Finance Ltd,Western Group LLC,9653.82,EUR,United Kingdom,WIRE,"Fund administration fee - FADM-2025-7807, Inv: FADMIN-2025107807",2023-05-23,Internal,False,Normal
dc56c6fe-826c-4034-aacf-16e046b894d0,Elite Maritime Pte Ltd,First Western Holdings,1225.29,GBP,United Kingdom,WIRE,"Blood test service - BLOOD-2025-2693, Inv: BTS-2025012693",2023-08-01,Internal,False,Normal
3c9822cc-678e-4062-a8ed-2978a5cb3183,Global Trade Corp,Delta Logistics Inc,6446.48,EUR,Germany,WIRE,License Renewal: Invoice 2025079315 / License No: SFT-2025-9315,2023-10-16,Internal,False,Normal
c9b15668-a0c5-403f-8c6b-c052593aaac3,Global Development Pte Ltd,World Services Corp,1257.41,CHF,United States,WIRE,"Logistics management platform - LOGM-2025-4545, BillRef DIST-2025124545",2023-10-05,Internal,False,Normal
cabad8d4-066b-492f-90e9-eb8d7c2ae9c2,Alpha Group S.A.,World Services Ltd,1489.14,USD,Germany,WIRE,"Clinical equipment rental - CER-2025-6941, Inv: RENT-2025116941",2023-06-30,Internal,False,Normal
55fa3d74-80ec-48dd-93a0-794eed68c974,Global Consulting Inc,First International Group,4501.8,JPY,United States,WIRE,"Additional cloud sub ID: CLD2-5200-2025, BillRef SUB2-2025075200",2023-03-05,Internal,False,Normal
46945068-ee1b-4d30-8d67-1664d8b58eba,Global Maritime Limited,Continental Global Corp,5660.13,GBP,United Kingdom,WIRE,"Bond issuance => BOND-2025104136, BND-4136-2025",2023-01-16,Internal,False,Normal
201dd0cc-288b-45bb-9717-79989e62cbca,Premier Continental Investments,Universal Trade B.V.,9332.57,GBP,Germany,WIRE,"Executive leadership coaching - Program: LDR-2025-2355, Invoice: EXE-2025092355",2023-02-23,Internal,False,Normal
78c843e1-e645-4e77-88fc-7a41d778ed24,Universal Tech Corp,Eastern Partners Inc,2706.21,USD,United States,WIRE,"Nightclub performance fee - NPF-2025-5983, Inv: PERF-2025055983",2023-05-08,Internal,False,Normal
9da8b59d-3816-4b11-8c91-d7d5d5bd6efa,Crown Capital Pte Ltd,Global Finance B.V.,7868.19,EUR,United Kingdom,WIRE,"Liquidity management fee - LMF-2025-6329, Inv: LIQ-2025116329",2023-02-06,Internal,False,Normal
0213291e-586a-47fb-90bb-2831f618e8cb,European Trading LLC,Eastern Ventures AG,6570.87,EUR,Germany,WIRE,"Warehouse cross-docking - WCD-2025-6408, BillRef STORAGE-2025076408",2023-06-29,Internal,False,Normal
f871d830-d846-45d6-8a3e-6186c520a511,Alpha Development Ltd,Apex Ventures S.A.,8660.9,GBP,United Kingdom,WIRE,"Pharma supply delivery - Order: RX-2025-8796, Inv: PHARM-2025078796",2023-01-16,Internal,False,Normal
5e8d1f5a-d58b-45b3-b2e4-5810e92a295e,Royal Trade Inc,Pacific Investments Limited,8284.81,CHF,Germany,WIRE,"Excavation service - EXC-2025-7624, BillRef DIG-2025047624",2023-03-28,Internal,False,Normal
45c919f8-b8c4-4c2d-a85b-570de9ee1fe6,Omega Ventures Pte Ltd,World Maritime S.A.,2414.46,GBP,United Kingdom,WIRE,"Intercity bus fee - IBF-2025-3159, Inv: IC-2025023159",2023-09-22,Internal,True,Turnover Threshold Exceeded
86a6ef77-8e50-4019-b86e-cfef770fef3c,Omega Services S.A.,Atlantic Capital LLC,1835.87,GBP,United Kingdom,WIRE,"IT Infrastructure upgrade - Project: INF-2025-5361, Invoice: TECH-2025065361",2023-05-03,Internal,False,Normal
1fbd51b9-af78-4c87-a9bc-ce9ffed4ff88,Eastern Capital Ltd,Crown Trade S.A.,7192.99,EUR,United States,WIRE,"Tour operator fee - TOP-2025-4276, Inv: TOPF-2025104276",2023-03-23,Internal,False,Normal
1be9298a-b625-4dad-972c-21471c211467,Apex Finance Pte Ltd,Summit Consulting AG,5203.8,USD,United States,WIRE,"Capacity upgrade fee - CUF-2025-3148, Inv: UPG-2025063148",2023-08-17,Internal,False,Normal
2900b603-93bb-483a-9642-24e541b8d2e8,Global Consulting Inc,Global Resources AG,4146.18,USD,Germany,WIRE,"Cybersec patch: SEC-2025-2432, docNo CYB-2025042432",2023-05-17,Internal,False,Normal
8f12b38b-5f02-428a-941e-4e306a669585,Alpha Group S.A.,Universal Logistics Limited,4817.13,USD,Germany,WIRE,"Clinical trial services - Trial ID: CTR-2025-2644, BillRef RESEARCH-2025122644",2023-04-21,Internal,False,Normal
d2c724c5-5cdc-411d-bec0-35131b5aa732,Atlantic Ventures Limited,Prime Energy Corp,1876.24,USD,United States,WIRE,"Site demolition fee - DEMO-2025-3577, Inv: FEE-2025093577",2023-07-05,Internal,False,Normal
e50e05d7-8b41-43b6-9832-9e225fd42030,EVANWELL FINANCIAL LIMITED,Summit Investments Corp,3051.21,USD,Germany,WIRE,"Vehicle insurance fee - VIF-2025-4484, Inv: INS-2025014484",2023-08-14,Internal,True,Turnover Threshold Exceeded
e6dfdf7e-3d3d-4b6e-834c-c7c9887871e6,Omega Ventures Pte Ltd,Royal International Pte Ltd,4387.69,JPY,Germany,WIRE,"Fleet service - FS-2025-3371, Inv: SERV-2025113371",2023-12-28,Internal,False,Normal
96055c33-49f9-495a-bc43-8d7f629c0f5a,Royal Trade Inc,Apex Energy S.A.,4792.57,CHF,United States,WIRE,"Land grading service - LG-2025-2637, Inv: SERV-2025072637",2023-10-18,Internal,False,Normal
7994c349-2ab9-45cb-8470-a2758c79f49f,Global Energy LLC,International Solutions S.A.,4034.91,USD,United States,WIRE,"Roofing supply order - ROOF-2025-4008, Inv: SUP-2025074008",2023-05-21,Internal,False,Normal
ec253c21-55d5-4753-99db-c2352193449f,Alpha Development Ltd,Premier Asia International,4980.35,CHF,United Kingdom,WIRE,"Medical device calibration - CAL-2025-1842, Inv: CALIB-2025051842",2023-01-21,Internal,False,Normal
a6ac136f-3516-41e1-aab2-557634f75ab5,World Services Corp,Global Services LLC,7091.93,JPY,United Kingdom,WIRE,"Passenger service charge - PSC-2025-3152, Inv: CHARGE-2025113152",2023-11-10,Internal,False,Normal
788bdffd-15d0-4287-a653-71d30847e52d,EVANWELL FINANCIAL LIMITED,New Northern Group,7292.5,JPY,United States,WIRE,"Freight handling - FH-2025-3115, Inv: HAND-2025073115",2023-11-30,Internal,False,Normal
c6c11df2-bbf6-47c4-a1a2-341919cf72d3,Global Energy LLC,Elite Group S.A.,1761.82,JPY,United States,WIRE,"Engineering consultancy - ENGC-2025-8549, Inv: CONS-2025098549",2023-10-10,Internal,False,Normal
a5e511cb-cf34-48b6-bf81-08e30417fca1,Omega Ventures Pte Ltd,Northern Ventures Limited,6440.05,EUR,United Kingdom,WIRE,"Logistics management platform - LOGM-2025-8622, BillRef DIST-2025068622",2023-09-21,Internal,False,Normal
2319c3e7-a018-477a-9844-8e48d93b1e9a,Alpha Finance Ltd,Global Energy AG,7865.93,GBP,United States,WIRE,"Invest advisory => ADV-2025016039, INV-6039-2025",2023-09-17,Internal,False,Normal
f363262b-2e68-4d1d-bc27-b453851d7b4d,Global Trade Corp,Premier Northern Holdings,4827.7,USD,United Kingdom,WIRE,"IT Infrastructure scale-out - Project: INFSC-2025-9507, Invoice: TECHSC-2025089507",2023-06-18,Internal,False,Normal
b0b492ab-e70e-4b88-ad7e-12fd0167ac87,Prime Consulting Inc,Premier Pacific International,5460.31,EUR,Germany,WIRE,"Private banking service fee - Account: PB-2025-5799, Invoice: PRIV-2025105799",2023-11-17,Internal,False,Normal
cb3b568f-d889-4a15-84cb-63c84c66b306,Premier Continental Investments,World Consulting Inc,2127.43,CHF,United States,WIRE,"Market research services - Research ID: MKT-2025-3159, Invoice: RES-2025033159",2023-04-30,Internal,False,Normal
68568234-910a-4865-8d50-1e43ccd3f110,WIN JADE ENTERPRISES LTD.,Alpha Trading B.V.,2223.95,USD,United States,WIRE,"Event catering fee - ECF-2025-2497, Inv: CATF-2025082497",2023-11-27,Internal,False,Normal
37964dcf-fc88-4ba7-a52e-462616b6e352,Eastern Capital Ltd,New Asia Capital,7174.27,GBP,United States,WIRE,"Nightclub VIP service fee - NVS-2025-9254, Inv: VIP-2025129254",2023-02-21,Internal,False,Normal
9e2f0790-1b41-4621-a665-a442a61ebed8,European Trading LLC,Eastern Capital Corp,7909.29,GBP,United States,WIRE,"Rail transport booking - RAIL-2025-8066, Invoice TRN-2025028066",2023-06-23,Internal,False,Normal
c377f183-ccfd-4de4-8ed4-1086e7efa097,EVANWELL FINANCIAL LIMITED,Beta Partners Corp,7570.75,EUR,United States,WIRE,"Fleet inspection - FI-2025-2580, Inv: INSP-2025102580",2023-12-26,Internal,False,Normal
3767eacb-e24d-460c-ab6c-4c1db1d1a41e,Royal Maritime Inc,New International Partners,7649.01,USD,United Kingdom,WIRE,"5G maintenance - 5GM-2025-6673, Inv: MAIN-2025016673",2023-05-31,Internal,False,Normal
58508ee1-216a-4dff-b1e4-0ab5fdbced18,Universal Tech Corp,Apex Trade Pte Ltd,1553.99,GBP,Germany,WIRE,"Lodging reservation fee - LODG-2025-3078, Inv: RB-2025083078",2023-06-05,Internal,False,Normal
baf6d468-0ffe-4568-ae08-387874d50dfc,Global Consulting Limited,Universal Energy S.A.,4859.66,EUR,Germany,WIRE,"Travel agency booking system - TA-2025-8805, BillRef TRIP-2025018805",2023-10-29,Internal,False,Normal
09bdf5ba-b79d-4efb-bcb9-e9993759933f,Premier Northern Trading,Delta International LLC,1790.68,EUR,United Kingdom,WIRE,"Professional training - EDU-2025032326, course TRN-2025-2326",2023-07-09,Internal,False,Normal
47c7db98-941d-4ec5-8d58-5a9e93bbea38,Prime Consulting Inc,Asia Ventures Ltd,2336.16,USD,United Kingdom,WIRE,"Asset management fees - Account: AST-2025-3447, Invoice: MGT-2025063447",2023-08-01,Internal,False,Normal
23525441-b8c8-4320-b718-89e18f8344c3,Premier Continental Capital,Prime International GmbH,8133.21,EUR,United States,WIRE,"Lab equipment supply - LEQS-2025-2577, Inv: SUPL-2025062577",2023-01-13,Internal,False,Normal
87a79c35-b6ce-4ebc-a195-1c4b9f280d46,Premier Pacific Group,Alpha Solutions AG,9768.98,USD,United States,WIRE,"Material sourcing for site - MATL-2025-7663, docRef SUPL-2025127663",2023-08-22,Internal,False,Normal
071f179f-32d2-4ab2-b4b1-fc172e9f4c79,Alpha Ventures B.V.,Elite Resources Ltd,9424.42,USD,Germany,WIRE,"Hotel occupancy service - HOSP-2025-1389, Inv: OCC-2025021389",2023-08-25,Internal,False,Normal
be1e0e77-de92-4c63-bbdf-d3e99ecd8432,Royal Global GmbH,Elite Energy AG,7147.83,EUR,United States,WIRE,Extended license contract: Invoice 2025072304 / License No: SFTX-2025-2304,2023-07-01,Internal,False,Normal
ad3dae69-3e23-468b-a96b-dab3cf0a55b5,Global Maritime Limited,Beta Capital Pte Ltd,9656.38,CHF,United States,WIRE,"Investment risk audit - IRA-2025-5456, Inv: RISAUD-2025025456",2023-04-11,Internal,False,Normal
036daa0d-00d9-43a3-ad37-fdefdf6cd775,Global Energy LLC,Southern Holdings GmbH,3223.14,CHF,United Kingdom,WIRE,"Temporary power setup - TPS-2025-4317, Inv: SETUP-2025044317",2023-05-16,Internal,False,Normal
d82dd357-7267-471b-a6fe-67d67d4e40d2,Universal Tech Corp,Crown Consulting Inc,8429.29,EUR,Germany,WIRE,"Hotel linen purchase - Linen ID: HTL-2025-6104, BillRef HSP-2025026104",2023-01-24,Internal,False,Normal
24936c96-b8f7-4902-93c0-19e6fa50f70a,Premier Pacific Group,Apex Tech Pte Ltd,5626.52,CHF,Germany,WIRE,"Flooring installation - FLR-2025-1989, Inv: INST-2025121989",2023-07-16,Internal,False,Normal
e475a589-6249-4b67-ade3-63a3a859e61e,Elite Maritime Pte Ltd,Universal Consulting Corp,7750.48,CHF,United Kingdom,WIRE,"Vaccination campaign mgmt - VAC-2025-8514, invoice DOH-2025038514",2023-05-01,Internal,False,Normal
aed40302-a466-48b2-aa34-3224cfcf1d0f,Beta Holdings GmbH,Summit Group Inc,1774.52,USD,Germany,WIRE,"Satellite alignment - SAL-2025-6042, Inv: ALIGN-2025096042",2023-05-21,Internal,False,Normal
968f82be-6ced-4ce4-bde6-cea91cb0a7f4,Royal Trade Inc,New Atlantic Investments,8310.97,JPY,Germany,WIRE,"Exterior cladding fee - CLAD-2025-7759, Inv: FEE-2025107759",2023-03-20,Internal,False,Normal
6940efbe-da2e-4bff-8911-ea64e42d0fde,Global Resources GmbH,Alpha Resources Pte Ltd,7287.41,GBP,United States,WIRE,"Transmission fee - TF-2025-3436, Inv: TRANS-2025043436",2023-11-28,Internal,False,Normal
98964c93-1198-4686-ad9d-5a1224de23f0,Eastern Capital Ltd,Global Logistics B.V.,2958.42,CHF,United States,WIRE,"Nightclub performance fee - NPF-2025-6333, Inv: PERF-2025126333",2023-10-14,Internal,False,Normal
73e871bc-f021-4958-9885-0d4760c1d3b4,Alpha Finance Ltd,European International B.V.,4179.95,JPY,Germany,WIRE,"Mergers & Acquisitions fee - MAF-2025-4196, Inv: MA-2025124196",2023-04-03,Internal,False,Normal
cb111fd8-ba6f-43cf-8472-01a8aa0211b2,International Ventures GmbH,Alpha Consulting LLC,8615.86,USD,United States,WIRE,"Markdown & clearance mgmt - MKT-2025-9722, Invoice SALE-2025109722",2023-03-01,Internal,True,Turnover Threshold Exceeded
5d860ea1-74e6-4439-8bec-a357f5289bb7,International Ventures GmbH,World Consulting Corp,1483.15,USD,Germany,WIRE,"Retail consultant fees - RC-2025-9322, BillRef RET-2025089322",2023-08-23,Internal,False,Normal
87732a89-4baa-4a31-8db6-67c9ea6be4b8,New Pacific Partners,Pacific Group S.A.,8612.21,GBP,Germany,WIRE,"5G maintenance - 5GM-2025-5178, Inv: MAIN-2025035178",2023-01-18,Internal,True,Turnover Threshold Exceeded
fc14b51d-a6b9-4ce6-b680-f1da0f7535dc,International Ventures GmbH,Universal Trade AG,7636.11,EUR,United States,WIRE,"Special order fee - SOF-2025-2415, Inv SPEC-2025092415",2023-12-05,Internal,False,Normal
e0c54cbe-0085-4228-a150-e16bb69727d8,Eastern Capital Ltd,Global Development Corp,7087.11,GBP,United States,WIRE,"Conference planning - CONF-2025-3320, docRef ORG-2025083320",2023-12-26,Internal,False,Normal
4aaf394e-aafb-4170-b66c-c91185ca7812,Prime Solutions Limited,Global Resources GmbH,6935.19,USD,United States,WIRE,"Financial planning fee - FPL-2025-2280, Inv: PLAN-2025102280",2023-12-04,Internal,False,Normal
ecf67c9e-1cbd-467f-8c8c-4d8434690e68,Global Trade Corp,Continental International LLC,7236.69,USD,United States,WIRE,"Customer retention - CRR-2025-7046, Inv: RET-2025087046",2023-03-21,Internal,True,Turnover Threshold Exceeded
1c461eef-202f-42da-aad3-e6ff518cf397,Omega Services S.A.,Global Finance Pte Ltd,2850.57,USD,United States,WIRE,"Database replication setup - DB ID: REPL-2025-7429, Invoice: DBREP-2025037429",2023-12-05,Internal,False,Normal
7ac8a344-9741-4b09-9c85-3d95e0598733,Omega Services S.A.,Alpha International Ltd,5841.65,GBP,Germany,WIRE,"Smart contract pilot project - Contract: SMRT-2025-8693, Invoice: BLOCK-2025098693",2023-10-03,Internal,False,Normal
a2764cc4-e012-40e2-bae1-525b220c1a23,Alpha Development Ltd,Eastern Trading Ltd,9561.2,USD,United Kingdom,WIRE,"Surgical tools purchase - Tools ID: SURG-2025-2714, Invoice: MEDI-2025102714",2023-04-16,Internal,False,Normal
b21cedcd-2918-47ae-8646-ea90c1e75e0a,Apex Finance Pte Ltd,First International Group,8265.84,EUR,United States,WIRE,"Pipeline inspection - PIPE-2025-4404, docRef SAFE-2025114404",2023-12-23,Internal,False,Normal
31b79738-73c6-42f0-8512-2580e137e3ae,World Services Corp,Royal Trading B.V.,9265.89,GBP,United Kingdom,WIRE,"Cargo terminal fee - CTF2-2025-1578, Inv: TERM-2025061578",2023-10-28,Internal,True,Turnover Threshold Exceeded
57b46133-965f-43cb-88cf-3ba008a53aa3,Premier Continental Capital,Asia Partners GmbH,1044.16,EUR,United Kingdom,WIRE,"Medical instrument service - MIS-2025-1531, Inv: SERV-2025111531",2023-04-11,Internal,False,Normal
95766f56-3395-401e-b6dd-3dfb0bbaeeec,Asia Trading LLC,Global Finance GmbH,4270.63,EUR,United Kingdom,WIRE,"Freight forwarding charges - FFW-2025-1205, InvRef MOV-2025101205",2023-02-16,Internal,False,Normal
cf6868c2-255c-4536-a6d9-4d667eb9c6ca,World Services Corp,Delta Energy LLC,2998.51,JPY,Germany,WIRE,"Vehicle inspection - VI-2025-1311, Inv: INSP-2025101311",2023-07-16,Internal,False,Normal
a20c8485-ca00-4e5a-8f7b-dafbd9c04664,Premier European International,Delta Global Ltd,1433.55,EUR,United Kingdom,WIRE,"Wind consult - WEC-2025-2347, Inv: CONS-2025062347",2023-01-07,Internal,False,Normal
251c9a89-1242-4ab5-8f1a-96f4b06cf784,Alpha Development Ltd,World Resources GmbH,1592.49,JPY,United Kingdom,WIRE,"Medical waste disposal contract - WST-2025-1300, docRef ENV-2025021300",2023-01-02,Internal,False,Normal
077f87fd-3fd6-46e4-a8f3-c2ec538df287,Asia Trading LLC,Alpha Partners B.V.,4135.65,GBP,United Kingdom,WIRE,"Taxi fare - TF-2025-4469, Inv: FARE-2025104469",2023-01-27,Internal,False,Normal
6a00e9e0-d829-43a3-8bd8-610503e99820,Premier Pacific Group,New Continental Ventures,9069.25,EUR,United Kingdom,WIRE,"Safety inspection fee - SAF-2025-5428, Inv: INS-2025065428",2023-11-23,Internal,False,Normal
5c0d6fae-5d1c-490f-ae4a-50bdd4632a2c,WIN JADE ENTERPRISES LTD.,Universal Tech Limited,2582.28,EUR,United Kingdom,WIRE,"Tour package booking fee - TPB-2025-9406, Inv: BK-2025129406",2023-03-01,Internal,False,Normal
98031835-27b0-49a9-91d1-b6ab82d2fd90,Premier European International,Western International GmbH,1151.48,EUR,United Kingdom,WIRE,"Permit processing - PP-2025-1219, Inv: PERMIT-2025031219",2023-10-06,Internal,False,Normal
b22880c6-a090-451d-897f-f5b61982f85c,Alpha Development Ltd,World Maritime Limited,5068.66,EUR,United States,WIRE,"Sterilization service - STER-2025-7498, Inv: STERL-2025107498",2023-05-18,Internal,False,Normal
179f54da-8343-4831-926b-9cb87f3bc293,Alpha Development Ltd,Royal Global Pte Ltd,6759.62,EUR,Germany,WIRE,"Sterilization service - STER-2025-7817, Inv: STERL-2025047817",2023-06-01,Internal,False,Normal
8923a2af-1195-4ae5-b86b-c3c06fc0b2b6,World Services Corp,Alpha Resources GmbH,7608.21,JPY,United States,WIRE,"Vehicle lease agreement - Lease ID: VHCL-2025-9490, Invoice: LSE-2025129490",2023-07-06,Internal,False,Normal
af3dc632-54cf-49d4-b189-0eecb0782d48,Apex Finance Pte Ltd,Universal Resources S.A.,6372.3,GBP,United Kingdom,WIRE,"Grid maintenance fee - GRID-2025-3968, Invoice POWER-2025013968",2023-03-31,Internal,False,Normal
f05b2f9b-23aa-407e-be99-937985bdc2bb,Summit Global AG,New Continental Trading,5357.83,GBP,United States,WIRE,"Asset performance review - APR-2025-6007, Inv: PERFREV-2025076007",2023-07-20,Internal,False,Normal
a4cdc791-6610-4d2d-8d55-8e7fdd2b7f77,Premier Continental Investments,Crown Consulting AG,3029.02,USD,United States,WIRE,"Organizational restructuring - Project: ORG-2025-6150, Invoice: STRC-2025066150",2023-10-06,Internal,False,Normal
854b4fdd-c7ed-4162-aab3-f5ee5bdaae11,New Pacific Partners,Delta Logistics Limited,7020.73,USD,Germany,WIRE,"Broadband renewal - BBR-2025-8955, Inv: RENEW-2025028955",2023-10-23,Internal,False,Normal
fdc5bf37-a516-4c92-b6ea-e973facad938,Premier Continental Investments,Northern Trading GmbH,7633.41,CHF,United Kingdom,WIRE,"IT infrastructure - ITINF-2025-3846, Inv: INFRA-2025103846",2023-05-19,Internal,False,Normal
67753cfe-6762-4775-bdc1-ba70f0ea6ef6,Global Trade Corp,World Energy Ltd,6567.38,JPY,Germany,WIRE,"ERP upgrade module - ERP ID: ERPUP-2025-9244, Invoice: SYSUP-2025129244",2023-12-19,Internal,False,Normal
a706d918-bb89-4f49-9d5e-36757797e147,Asia Trading LLC,Apex Tech Limited,2604.77,GBP,United Kingdom,WIRE,"Warehouse cross-docking - WCD-2025-4811, BillRef STORAGE-2025074811",2023-07-25,Internal,False,Normal
f751e44c-c243-448b-b28a-0bf41830d52d,Premier European International,Universal Logistics Pte Ltd,8345.87,USD,Germany,WIRE,"Grid capacity audit - GCA-2025-1448, Inv: AUD-2025081448",2023-11-13,Internal,False,Normal
2533c4d3-0212-44c2-b147-7384334fb905,Premier European International,New Atlantic Group,7917.37,CHF,Germany,WIRE,"Solar install fee - SIF-2025-2365, Inv: SOLAR-2025032365",2023-10-24,Internal,False,Normal
6e15f606-f0c6-4485-b1fe-d78ad2eba31a,Alpha Development Ltd,Royal Investments Pte Ltd,1864.17,EUR,United States,WIRE,"Patient monitoring system - PMS-2025-6932, Inv: MON-2025046932",2023-06-12,Internal,False,Normal
010adef9-ca5f-4703-baeb-d467d7c680ad,Omega Services S.A.,Summit Logistics Inc,5141.23,EUR,United Kingdom,WIRE,"Hosting fees for SaaS platform - Host ID: HST-2025-1978, Invoice: HOST-2025111978",2023-07-12,Internal,False,Normal
acd24147-ff17-4a2b-b5f5-0d7b347c5b54,Beta Tech Inc,Continental Investments Pte Ltd,5201.63,EUR,United Kingdom,WIRE,"Custody service fee - CUST-2025-1380, Inv: CUSTF-2025041380",2023-12-28,Internal,False,Normal
6c2abc05-fc78-4d26-8f1f-b9de96fb5e0f,Crown Capital Pte Ltd,Continental Capital Ltd,6759.98,JPY,United Kingdom,WIRE,"Credit facility fee - CF-2025-4552, Inv: CREDIT-2025034552",2023-06-15,Internal,False,Normal
