Transaction_id,Sender,Receiver,Amount,Currency,Country,Transaction Type,Description,Date,Transaction Flow,Is_Suspicious,Suspicion Category
a837f706-e8b2-4b83-bef9-7d191b6cb251,Beta Development LLC,First Pacific Ventures,3763.74,USD,Germany,WIRE,"Health risk assessment - HRA-2025-3729, Inv: RISK-2025103729",2023-04-24,Internal,False,Normal
41194ea3-378a-43f4-aa9c-7b8dd7d9c3c7,Universal Finance AG,Prime Resources Ltd,2473.58,EUR,United Kingdom,WIRE,"Customer experience - CX-2025-6225, Inv: CUST-2025016225",2023-12-13,Internal,False,Normal
fc2ee014-5345-4032-a8d1-f97a09dfd7b0,Summit Investments B.V.,Alpha Trade B.V.,1698.75,EUR,United Kingdom,WIRE,"Infrastructure fee - GIF-2025-6739, Inv: INFRA-2025126739",2023-09-01,Internal,False,Normal
3b6a87f5-d0b7-4fb4-8a8f-ebcd577c9b0f,Continental Solutions B.V.,New International Holdings,9296.02,CHF,United Kingdom,WIRE,"Network router purchase - NetID: NET-2025-3844, Invoice: ROUT-2025083844",2023-10-24,Internal,False,Normal
9a4b3300-e714-4a9d-b4f3-db042536e4f0,Summit Investments B.V.,Global Tech GmbH,7029.23,JPY,Germany,WIRE,"Wind inspection - WTI-2025-9546, Inv: INS-2025069546",2023-10-26,Internal,False,Normal
16166f2f-9d29-4c5f-af91-eff04f2314a6,Summit Tech Corp,First Continental Capital,3954.08,EUR,United States,WIRE,"Legacy migration partial doc MIG-2025126841, legacy ID: LEG-2025-6841",2023-06-18,Internal,False,Normal
b754bf51-04a6-4952-b2fe-62783db88061,Summit Trade Limited,Crown Trade Inc,2412.73,USD,Germany,WIRE,"Employee engagement - EE-2025-4343, Inv: ENG-2025124343",2023-08-08,Internal,False,Normal
318d7e24-6cb4-4409-a4dd-d3f07590588c,Apex Tech LLC,Delta Maritime GmbH,5201.09,USD,Germany,WIRE,"Electrical wiring install - ELEC-2025-7402, Inv: INSTALL-2025027402",2023-02-21,Internal,False,Normal
eadd44ae-ae47-47ba-b530-31c28e3a30ed,Western Holdings B.V.,Alpha International Inc,2295.48,USD,Germany,WIRE,"Patient monitoring system - PMS-2025-2388, Inv: MON-2025022388",2023-09-26,Internal,False,Normal
044c2a10-7bd9-43e5-bdd7-eaa7d4a660fc,Continental Solutions B.V.,First International Ventures,8293.89,EUR,Germany,WIRE,"Fiber splice install - FSI-2025-5128, Inv: SPL-2025055128",2023-07-10,Internal,False,Normal
fadac17f-d4a6-4039-9b0c-04c348e7a81b,Alpha Services B.V.,Elite Group S.A.,5810.55,USD,Germany,WIRE,"Store display update - SDU-2025-7412, Inv DISP-2025087412",2023-03-29,Internal,False,Normal
e86ec361-d5e9-4dd2-831b-1662f1d0fd36,First International Holdings,Western Partners LLC,7895.38,GBP,Germany,WIRE,"Wealth management program - Account: WLT-2025-5371, Invoice: WMG-2025015371",2023-04-12,Internal,False,Normal
0758ad8f-f365-421e-b2f5-fe48da6f2cc3,PACRIM CAPITAL INTERNATIONAL INC.,Universal Energy LLC,6115.69,GBP,United Kingdom,WIRE,"Hospital staff training - Session: HST-2025-9388, Invoice: CARE-2025089388",2023-03-07,Internal,False,Normal
c163194f-c254-450a-ac3e-62937f1aa151,Apex Tech LLC,Universal Energy Ltd,9130.25,GBP,United Kingdom,WIRE,"Concrete pump hire - CPH-2025-3327, Inv: PUMP-2025043327",2023-11-03,Internal,False,Normal
9250fe3e-384f-4d6d-bfec-7c47ef8436e5,PEMBRIDGE SERVICES INC.,Crown Tech S.A.,8934.64,USD,Germany,WIRE,"Fleet tracking service - FTS-2025-4598, Inv: TRACK-2025014598",2023-12-20,Internal,False,Normal
ce4597d2-8fcc-4e97-92d3-a1c0947433bd,Pacific Group Limited,Prime Development GmbH,2400.34,USD,Germany,WIRE,"Window update - WU-2025-7771, Inv WINDOW-2025097771",2023-11-17,Internal,False,Normal
42facea2-9987-4881-a3fd-32039904ad5c,PEMBRIDGE SERVICES INC.,First International Holdings,1916.22,USD,Germany,WIRE,"Cargo consolidation - CC-2025-2389, Inv: CONS-2025012389",2023-03-28,Internal,False,Normal
e00d8861-d2c8-40eb-9121-9dcc06ede2b7,World Trade LLC,World Resources LLC,7464.82,CHF,Germany,WIRE,"POS hardware update - PHU-2025-2897, Inv HARD-2025022897",2023-10-20,Internal,False,Normal
6d065a5a-e23d-473c-a479-dbf0a1a7d2d8,Delta Services AG,Prime Tech Pte Ltd,5853.17,CHF,Germany,WIRE,"Satellite dish setup - SDS-2025-9232, Inv: DISH-2025069232",2023-10-13,Internal,False,Normal
e5bb5074-5772-4665-b2ec-47bd8adaeb85,Global Maritime LLC,Asia Holdings S.A.,7911.64,EUR,United Kingdom,WIRE,"Asset management fees - Account: AST-2025-9565, Invoice: MGT-2025059565",2023-03-03,Internal,False,Normal
c79efb99-d30f-4f1a-92af-f583ea00bdf8,Beta Development LLC,Premier European Group,3280.72,EUR,United Kingdom,WIRE,"Outpatient service fee - OSSF-2025-6102, Inv: FEE-2025046102",2023-02-05,Internal,False,Normal
152b4497-143f-479e-8437-29f7872c1c03,Universal Maritime AG,International Group Ltd,9846.95,GBP,United Kingdom,WIRE,"Facade restoration - FRS-2025-8909, Inv: REST-2025128909",2023-03-25,Internal,False,Normal
1e3aeb10-fd13-47ec-b99d-8010db18f0bd,Universal Tech Ltd,Prime Resources S.A.,5130.87,USD,United States,WIRE,"Biomedical waste collection - BWC-2025-8935, Inv: COL-2025078935",2023-09-01,Internal,False,Normal
e48d7d44-d22f-4843-b313-9eec0e9855f7,New Eastern Global,Crown Energy Pte Ltd,3452.9,USD,Germany,WIRE,"Cyber risk - CYR-2025-1931, Inv: SEC-2025081931",2023-07-25,Internal,False,Normal
1ea328dc-db91-4b9b-9c1f-e14f8c473a8f,Summit Investments Corp,World Development LLC,3330.56,JPY,Germany,WIRE,"Software renewal - SWR-2025-2334, Inv SOFT-2025022334",2023-11-23,Internal,False,Normal
9ae9ff06-04dd-4529-ba37-f02614f3b7f8,Universal Tech Ltd,Apex Development S.A.,5276.92,USD,United Kingdom,WIRE,"Healthcare maintenance - HCM-2025-8473, Inv: MAIN-2025118473",2023-10-08,Internal,False,Normal
6f3377da-672c-4d3d-b3cc-cc967b8a8753,Omega Capital Corp,Beta Consulting AG,7954.75,GBP,United Kingdom,WIRE,"Land grading service - LG-2025-2107, Inv: SERV-2025052107",2023-08-26,Internal,False,Normal
b77cdd04-9491-49e3-bcb5-609d958989dd,Beta Development LLC,Summit Resources LLC,3469.3,USD,United States,WIRE,"Medical consultancy - MC-2025-9430, Inv: CONSULT-2025029430",2023-02-17,Internal,False,Normal
9d7500a7-5a28-4dce-9f4e-7ac680a8b718,World Finance Ltd,European Partners B.V.,1020.07,JPY,United Kingdom,WIRE,"Equip maintenance - EM-2025-2100, Inv: MAIN-2025072100",2023-04-09,Internal,False,Normal
b1deace3-9379-45be-a842-bb1e0b405ca3,Delta Services AG,World Consulting Limited,7952.73,GBP,United Kingdom,WIRE,"Fiber splice repair - FSR-2025-7470, Inv: SPLICE-2025107470",2023-08-01,Internal,False,Normal
8c9c657e-5231-4ac3-b62f-d98de324313e,Global Maritime LLC,Premier International International,3994.35,CHF,Germany,WIRE,"Bond rating fee - BRF-2025-7420, Inv: BONDRA-2025127420",2023-03-07,Internal,False,Normal
36b86c48-b294-4899-8200-663e7ee4c222,Summit Trade Limited,New European Group,6262.13,JPY,Germany,WIRE,"Org effectiveness - OE-2025-7836, Inv: EFF-2025127836",2023-11-17,Internal,False,Normal
a2ca25f6-561b-4e9b-84aa-fa8405e3ef05,CONSOLIDATED PROPERTY INVESTMENTS LIMITED,Northern International Inc,8805.38,EUR,Germany,WIRE,"Fleet repair - FR-2025-2033, Inv: REPAIR-2025012033",2023-10-02,Internal,False,Normal
7573910f-491e-4d85-b95f-9808fe135911,Premier Northern Trading,Delta Global Inc,3183.58,USD,United Kingdom,WIRE,"Event expense - EE-2025-5846, Inv EVENT-2025085846",2023-04-09,Internal,False,Normal
fa78d6ca-e5d2-48d9-a98c-b93b8bc4d593,Royal Tech LLC,Crown Services Inc,6800.35,CHF,Germany,WIRE,"Promotional campaign - PROMO-2025-4598, docNo AD-2025034598",2023-04-25,Internal,False,Normal
d47955e7-9d1b-4bdb-94b0-f90bd1f4499f,Universal Maritime AG,Northern Solutions Inc,8008.83,GBP,United States,WIRE,"Equipment rental for site - EQP-2025-4429, docNo RENT-2025044429",2023-09-18,Internal,False,Normal
82154576-7204-41d1-a4af-beb06c144f55,PEMBRIDGE SERVICES INC.,Delta Investments B.V.,1116.09,JPY,United States,WIRE,"Cargo consolidation - CC-2025-8758, Inv: CONS-2025078758",2023-07-20,Internal,False,Normal
bf996c10-bb83-4ce7-8673-1ba6964dfe53,World Development B.V.,Omega Finance LLC,2766.61,EUR,United Kingdom,WIRE,"SMS charge - SMSC-2025-8104, Inv: CHG-2025068104",2023-12-17,Internal,False,Normal
64c700f5-e6a5-4681-9fdc-644b63737151,Summit Trade Limited,Prime Maritime Ltd,1539.02,USD,United States,WIRE,"IT advisory - ITAD-2025-7058, Inv: TRANS-2025087058",2023-10-12,Internal,False,Normal
5fed755a-e607-45d4-a2e5-ae1d7aff8235,Summit Tech Corp,Elite Holdings Pte Ltd,6693.19,EUR,United Kingdom,WIRE,"Anti-virus services - Security ID: AV-2025-5832, Invoice: CYBSEC-2025075832",2023-05-01,Internal,False,Normal
64b95a3c-1ca1-4c19-bbb4-ced66a1e7b5e,First International Capital,Apex Partners Inc,3089.39,CHF,United Kingdom,WIRE,"Wealth management program - Account: WLT-2025-6567, Invoice: WMG-2025096567",2023-10-20,Internal,False,Normal
80ba807b-1bc3-4bbf-acf1-aa90f0c83c09,Pacific Group Limited,Global Consulting Pte Ltd,7321.33,JPY,Germany,WIRE,"Digital ad spend - DAS-2025-8835, Inv ADS-2025068835",2023-02-05,Internal,False,Normal
2cbc044a-5914-4a07-84a1-f27d8c1c610d,PEMBRIDGE SERVICES INC.,Elite Investments GmbH,2097.24,JPY,Germany,WIRE,"Freight volume discount - FVD-2025-3928, Inv: DISC-2025043928",2023-07-21,Internal,False,Normal
bdcd3d11-29f3-4e38-9f67-5e49adee2537,Global Development S.A.,Beta Development GmbH,3472.64,USD,United States,WIRE,"Energy efficiency audit - EEA-2025-9995, Inv: EFFAUD-2025019995",2023-02-13,Internal,False,Normal
586e0512-0a40-4197-b469-1b70eeb6a988,Summit Global Corp,Premier Asia Global,4531.7,USD,United States,WIRE,"Custom plugin development - Sprint: PLG-2025-3036, Invoice: PLGDEV-2025093036",2023-05-22,Internal,False,Normal
f6cf0403-721e-4acd-9926-5b7149ddd5b1,World Finance Ltd,World Development LLC,5290.23,JPY,Germany,WIRE,"Wind turbine upgrade - WIND-2025-5579, BillRef TURB-2025035579",2023-06-14,Internal,False,Normal
4851cd54-78f8-47d8-8ee2-0af1f9e4c17f,Global Maritime LLC,Atlantic Global Corp,4446.98,EUR,United States,WIRE,"Compliance review fee - COMP-2025-2866, Inv: REVIEW-2025102866",2023-05-17,Internal,False,Normal
a54d57c7-6f9d-4818-a54e-8207fff644fc,Summit Investments B.V.,Universal Development Ltd,4096.88,CHF,Germany,WIRE,"Hydro plant check - HPC-2025-5009, Inv: CHECK-2025065009",2023-12-21,Internal,False,Normal
595bea51-146b-4fea-8924-58ec77617ae9,Continental International S.A.,European Group B.V.,4073.38,JPY,United States,WIRE,"Health risk assessment - HRA-2025-7550, Inv: RISK-2025017550",2023-11-03,Internal,False,Normal
f5e94b34-779e-4da4-98ab-56bf6b9d5506,Crown Partners Pte Ltd,Global Trade B.V.,7475.68,CHF,United States,WIRE,"Data center cooling fee - DCCF-2025-9692, Inv: COOL-2025109692",2023-06-23,Internal,False,Normal
de08084e-bcd7-4288-bb98-782d73627fa4,Delta Global GmbH,Prime Group AG,1305.99,CHF,Germany,WIRE,"Travel agency commission - TRAV-2025-1016, Inv: COMM-2025041016",2023-10-01,Internal,False,Normal
298630be-f6ff-454b-9e29-7afde9a6ddb7,First International Holdings,Global Trade Limited,7590.34,CHF,United States,WIRE,"Portfolio rebalance? BAL-2025073519, ID PRF-3519-2025",2023-07-07,Internal,False,Normal
54a68d23-13df-4c7f-b4d8-b9ffc2032880,Universal Maritime AG,World Development Pte Ltd,1511.5,USD,United States,WIRE,"Interior fit-out - FIT-2025-3920, Inv: DECOR-2025053920",2023-12-18,Internal,False,Normal
2b148602-786d-4205-8655-6bfdebc4b244,Summit Trade Limited,Alpha Development Limited,8462.8,GBP,Germany,WIRE,"Continuity planning - CP-2025-2986, Inv: CONT-2025112986",2023-04-02,Internal,False,Normal
78313931-35df-41c6-85cb-b0c9e6504e32,Western Capital Limited,Universal Finance AG,6772.16,GBP,Germany,WIRE,"Fleet tracking service - FTS-2025-8074, Inv: TRACK-2025088074",2023-10-11,Internal,False,Normal
d0d9c6eb-fcc8-4b51-a9c4-54c1f0432f3b,New Asia Capital,Omega Finance Inc,6115.43,JPY,United Kingdom,WIRE,"VoIP line fee - VLF-2025-6572, Inv: LINE-2025046572",2023-09-06,Internal,False,Normal
3608b93a-d798-48c4-ae07-5958248ffde8,CONSOLIDATED PROPERTY INVESTMENTS LIMITED,International Investments AG,6347.95,JPY,United States,WIRE,"Vehicle lease fee - VL-2025-3786, Inv: FEE-2025053786",2023-03-17,Internal,False,Normal
852d0502-d755-43a9-82e1-1cc2d89c4b4d,Global Tech LLC,Global Tech LLC,6977.37,CHF,Germany,WIRE,"Structural steel supply - STEEL-2025-2652, docNo FRAM-2025062652",2023-12-04,Internal,False,Normal
8e5375cc-59ba-486c-8fb5-c3bc3ad522fe,Pacific Group Limited,Elite Maritime GmbH,9810.73,GBP,Germany,WIRE,"Inventory audit - IA-2025-7300, Inv AUD-2025107300",2023-04-09,Internal,False,Normal
ac7636e3-624f-4bcb-9712-8e79523bd712,Universal Finance Ltd,Apex Logistics Pte Ltd,5900.0,CHF,United States,WIRE,"E-comm order fee - EOF-2025-7702, Inv ECOM-2025047702",2023-05-27,Internal,False,Normal
5c5e0dac-60d2-40e8-973d-cdd7a32fc98a,Delta Resources Ltd,Universal Development Limited,6311.13,JPY,United States,WIRE,"Cargo depot service - CDS-2025-1181, Inv: DEPOT-2025031181",2023-09-11,Internal,False,Normal
359a59ea-02d7-4cde-b9f3-0013c6952821,Alpha Services B.V.,Universal Finance GmbH,7847.01,CHF,United Kingdom,WIRE,"E-comm order fee - EOF-2025-7711, Inv ECOM-2025017711",2023-09-27,Internal,False,Normal
b43bad68-95c2-4b70-bbe8-2c4a5d5f54a0,Alpha Services B.V.,World Finance B.V.,3929.47,EUR,United Kingdom,WIRE,"Tax charge - TC-2025-3875, Inv TAX-2025093875",2023-04-20,Internal,False,Normal
4aea8cb2-3966-44f8-ac0e-867ce07850aa,Universal Finance Ltd,Pacific Holdings Ltd,5808.43,USD,United States,WIRE,"Voucher claim - VC-2025-5800, Inv VOUCH-2025065800",2023-09-21,Internal,False,Normal
c29bb315-43c9-4d00-a635-8feae348a5ba,Beta Development LLC,Crown Solutions LLC,2733.07,EUR,Germany,WIRE,"Medical device update - MDU-2025-7932, Inv: UPDATE-2025077932",2023-05-01,Internal,False,Normal
b9117dce-a78e-4aae-bc66-6fa26cd20159,Pacific Group Limited,Summit Resources AG,7787.24,EUR,United Kingdom,WIRE,"Promotional campaign - PROMO-2025-4454, docNo AD-2025024454",2023-03-30,Internal,False,Normal
76635379-deab-48ce-bd55-a111b1f0c954,Summit Trade Limited,Omega Partners Ltd,8006.03,CHF,Germany,WIRE,"IT risk - ITR-2025-6809, Inv: RISK-2025016809",2023-07-18,Internal,False,Normal
bf215462-a459-4c59-b51d-3fec1dd2a368,Pacific Group Limited,International Group LLC,8482.5,CHF,United States,WIRE,"Store fixture purchase - FIX-2025-1508, doc SHOP-2025041508",2023-10-12,Internal,False,Normal
f45ad371-b688-4a40-838a-a2eb52d235a9,Beta Development LLC,Premier Eastern Holdings,8334.64,GBP,United Kingdom,WIRE,"Medical equipment purchase - Eqp ID: MED-2025-9547, Invoice: HC-2025119547",2023-08-15,Internal,False,Normal
42dfaa48-51a3-476b-bc0d-e4eb0962611b,Apex Tech LLC,Premier Atlantic Solutions,3299.2,EUR,Germany,WIRE,"Flooring installation - FLR-2025-8898, Inv: INST-2025078898",2023-03-04,Internal,False,Normal
fe6c4dc0-5acb-4e24-bdb8-b8ac23c7a4d7,Global Maritime LLC,Beta Development Limited,2232.0,JPY,United Kingdom,WIRE,"Market data subscription - MDS-2025-9150, Inv: DATA-2025019150",2023-08-28,Internal,False,Normal
f7608477-0f28-46fc-9474-6330bfc20a09,Beta Development LLC,Beta Capital Corp,3113.39,USD,Germany,WIRE,"Medical lab service - MLS-2025-3234, Inv: LABS-2025113234",2023-07-15,Internal,False,Normal
ce39caac-f106-4ce1-914e-65cd134f74fc,PEMBRIDGE SERVICES INC.,Summit Trade Ltd,5208.83,USD,United Kingdom,WIRE,"Taxi dispatch service - TAXI-2025-1303, docNo RIDE-2025071303",2023-08-27,Internal,False,Normal
7a00784a-a368-4d1f-afb0-d63d564faa25,European International Limited,Beta Tech Limited,7400.15,GBP,Germany,WIRE,"Door supply order - DOOR-2025-7920, Inv: SUP-2025037920",2023-01-11,Internal,False,Normal
ed7a109c-53fb-442b-861e-d554f7d8aff7,World Trade LLC,New International Solutions,9400.29,GBP,Germany,WIRE,"Distribution shipment - DistRef: DIST-2025-5992, Inv LOG-2025015992",2023-06-25,Internal,False,Normal
ec759015-ca59-4385-8c9a-bb31f9d42e89,PEMBRIDGE SERVICES INC.,New Western Partners,1632.39,USD,Germany,WIRE,"Cargo tracking fee - CTF-2025-8955, Inv: TRACK-2025118955",2023-04-27,Internal,False,Normal
246b0524-2c1a-4778-93e7-ca260ee4e951,Royal Tech LLC,Prime Maritime Corp,4367.4,GBP,Germany,WIRE,"Inventory restock - ItemBatch: INV-2025-4215, Bill MERCH-2025094215",2023-10-29,Internal,False,Normal
fcdb785c-3331-4607-91d3-4acaabc013f7,Beta Finance S.A.,Beta Group Corp,8522.63,USD,United Kingdom,WIRE,"Strategy advisory services - Matter No: STR-2025-8949, Invoice: ADV-2025118949",2023-02-19,Internal,False,Normal
ad1644bc-294c-4c0f-865e-34234f3cd0a9,Summit Investments Corp,Beta Consulting AG,1365.67,CHF,Germany,WIRE,"Return processing - RP2-2025-3234, Inv RPROC-2025103234",2023-03-11,Internal,False,Normal
ee82efcf-8af2-456a-bb78-68a14d952e49,Alpha Services B.V.,Royal Trade Corp,4405.8,GBP,Germany,WIRE,"Seasonal reorder - SR-2025-3151, Inv REORDER-2025023151",2023-12-05,Internal,False,Normal
df607097-923f-41a6-87e5-465e348f6264,World Development B.V.,Alpha Trade Limited,2118.95,EUR,Germany,WIRE,"Satellite dish setup - SDS-2025-5270, Inv: DISH-2025095270",2023-04-07,Internal,False,Normal
7816f5a2-254a-43a6-ba49-58b71a6453c5,Beta Finance S.A.,Prime Development Ltd,8936.63,GBP,United Kingdom,WIRE,"Org restructure => STRC-2025111316, Project ORG-1316-2025",2023-11-08,Internal,False,Normal
edeaf372-3300-4f54-9ceb-a04094616fc5,Crown Partners Pte Ltd,New Northern Partners,9679.65,CHF,United States,WIRE,"5G rollout support - 5GRS-2025-1277, Inv: SUP-2025101277",2023-11-09,Internal,False,Normal
a9eedf73-270c-445d-8edb-fe237fc9ed6e,Global Development S.A.,Prime Resources Corp,7208.48,EUR,Germany,WIRE,"Production scheduling - SCH-2025-2326, Inv: SCHED-2025012326",2023-11-27,Internal,False,Normal
28fbef0d-bef4-4464-bcd8-29becc071f06,Universal Finance Ltd,Western International B.V.,6105.48,EUR,Germany,WIRE,"Store rental fee - SRF-2025-6158, Inv RENT-2025096158",2023-10-09,Internal,False,Normal
6951f981-c81b-4ecf-8141-6aad6f0c942b,Crown Trade Limited,Premier Western Holdings,4107.71,USD,Germany,WIRE,"Freight package fee - FPF-2025-3924, Inv: PACK-2025053924",2023-10-31,Internal,False,Normal
f565b123-c12c-4a41-b48d-6d09335adffe,Pacific Group Limited,Premier Pacific Holdings,1144.62,JPY,United Kingdom,WIRE,"Voucher claim - VC-2025-8516, Inv VOUCH-2025018516",2023-01-10,Internal,False,Normal
252e8e67-1104-4ffb-be95-9a29ac57e59c,Alpha Services B.V.,Crown Logistics Pte Ltd,3907.31,USD,United States,WIRE,"Supplier payment - SP-2025-5453, Inv PAY-2025105453",2023-08-18,Internal,False,Normal
0da7c00b-438b-41f9-a310-2e04dc9df244,PACRIM CAPITAL INTERNATIONAL INC.,Eastern Partners Inc,6022.32,USD,United Kingdom,WIRE,"Medical courier service - MCS-2025-7101, Inv: COURIER-2025077101",2023-05-24,Internal,False,Normal
af5e54d8-efd1-41e5-bd20-71ff74547f5a,Premier Northern Trading,Delta Tech LLC,2877.78,CHF,United Kingdom,WIRE,"Cash sales summary - CSS-2025-4122, Inv CASH-2025104122",2023-08-19,Internal,False,Normal
f3d7277e-1d23-4668-8b89-3a248e66770a,Omega Capital Corp,Apex Development B.V.,4841.48,USD,Germany,WIRE,"Interior fit-out - FIT-2025-2322, Inv: DECOR-2025022322",2023-01-28,Internal,False,Normal
cafba335-fc87-43a2-ab64-f531d30597c5,Omega Finance AG,Beta Energy AG,6658.88,CHF,United States,WIRE,"Road engineering project - ROAD-2025-8014, Invoice CIV-2025038014",2023-05-16,Internal,False,Normal
5d2b9da6-b75c-4a7e-a83d-eb39ec8b6ba4,New Asia Capital,Omega Maritime GmbH,3549.11,CHF,United Kingdom,WIRE,"5G upgrade fee - 5GUF-2025-9066, Inv: UPGR-2025049066",2023-08-31,Internal,False,Normal
a7de88ae-bd0b-4dd8-a981-c01ff11c0a26,CONSOLIDATED PROPERTY INVESTMENTS LIMITED,Universal Development Pte Ltd,5883.02,USD,Germany,WIRE,"Toll fee - TF2-2025-5130, Inv: TOLL-2025075130",2023-05-21,Internal,False,Normal
93f96fe9-bc07-4f83-9567-151c59e50604,Summit Trade Limited,Continental Global Corp,3753.35,EUR,United States,WIRE,"Lean optimization - LO-2025-2413, Inv: OPT-2025102413",2023-09-29,Internal,False,Normal
42464ba4-8b82-4c56-af5f-6cc7512a9286,Summit Investments Corp,World Consulting B.V.,4044.93,JPY,Germany,WIRE,"Voucher claim - VC-2025-8241, Inv VOUCH-2025088241",2023-07-31,Internal,False,Normal
3239c5f4-a66b-4ca0-9cd8-a5eb0f437d0c,Western Capital Limited,Omega Solutions Ltd,6108.34,EUR,United Kingdom,WIRE,"Passenger service charge - PSC-2025-5822, Inv: CHARGE-2025065822",2023-04-21,Internal,False,Normal
532ec0cd-0b15-4254-8356-8632cbb03ed3,Crown Trade Limited,New Pacific Trading,3059.49,CHF,Germany,WIRE,"Fleet service - FS-2025-4096, Inv: SERV-2025104096",2023-11-10,Internal,False,Normal
b6a3118d-c40d-43ce-9ecd-0c810fa05ea7,Eastern Capital Inc,Beta Ventures AG,7909.76,CHF,Germany,WIRE,"Data center upgrade - DCU-2025-9106, Inv: UPG-2025089106",2023-04-10,Internal,False,Normal
a89fc428-1c1f-4737-928f-596af7fe45bb,PACRIM CAPITAL INTERNATIONAL INC.,Continental Partners B.V.,2762.34,JPY,Germany,WIRE,"Medical consumables order - MCON-2025-9570, Inv: CONS-2025019570",2023-10-14,Internal,False,Normal
